Sex,AgeClass,WeightClassKg,Equipment,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,IPFPoints,weight_bin
F,,75.0,Single-ply,92.99,40.82,102.06,354.14,60–75
F,,82.3,Single-ply,181.44,74.84,181.44,531.08,75–90
F,,82.3,Single-ply,108.86,56.7,124.74,396.51,75–90
F,,82.3,Single-ply,113.4,56.7,115.67,386.41,75–90
F,,82.3,Single-ply,106.59,45.36,108.86,362.1,75–90
F,,82.3,Single-ply,90.72,40.82,106.59,347.42,75–90
F,,90.0,Single-ply,195.04,111.13,136.08,527.48,75–90
F,,90.0,Single-ply,127.01,72.57,133.81,427.81,75–90
F,,90.0,Single-ply,124.74,40.82,131.54,390.67,75–90
F,,90.0,Single-ply,115.67,49.9,122.47,380.36,75–90
F,,100.0,Single-ply,127.01,83.91,113.4,405.15,90–105
F,,100.0,Single-ply,79.38,43.09,83.91,300.98,90–105
F,,117.7,Single-ply,158.76,88.45,158.76,465.63,105–120
F,,117.7,Single-ply,90.72,52.16,127.01,344.68,105–120
F,,117.7,Single-ply,79.38,47.63,90.72,302.3,105–120
F,13-15,117.7,Single-ply,65.77,38.56,77.11,264.42,105–120
F,,47.8,Single-ply,86.18,40.82,106.59,404.74,<60
F,,47.8,Single-ply,72.57,38.56,83.91,353.27,<60
F,,47.8,Single-ply,70.31,36.29,77.11,337.56,<60
F,,51.9,Single-ply,92.99,40.82,115.67,408.36,<60
F,,51.9,Single-ply,102.06,36.29,104.33,404.82,<60
F,,51.9,Single-ply,90.72,40.82,106.59,398.01,<60
F,,51.9,Single-ply,72.57,38.56,79.38,341.8,<60
F,,51.9,Single-ply,79.38,29.48,72.57,329.88,<60
F,,56.0,Single-ply,102.06,61.23,106.59,427.17,<60
F,,56.0,Single-ply,104.33,43.09,108.86,410.52,<60
F,,56.0,Single-ply,104.33,43.09,92.99,391.18,<60
F,,56.0,Single-ply,88.45,40.82,92.99,365.62,<60
F,,56.0,Single-ply,83.91,45.36,77.11,346.66,<60
F,,60.1,Single-ply,99.79,54.43,117.93,415.69,60–75
F,,60.1,Single-ply,104.33,52.16,102.06,397.0,60–75
F,,60.1,Single-ply,97.52,45.36,106.59,387.56,60–75
F,,60.1,Single-ply,99.79,45.36,99.79,390.52,60–75
F,,60.1,Single-ply,83.91,45.36,102.06,368.11,60–75
F,,60.1,Single-ply,77.11,36.29,92.99,338.95,60–75
F,,67.3,Single-ply,145.15,77.11,145.15,502.97,60–75
F,,67.3,Single-ply,131.54,65.77,129.27,457.91,60–75
F,,67.3,Single-ply,120.2,56.7,124.74,430.17,60–75
F,,67.3,Single-ply,102.06,47.63,113.4,390.17,60–75
F,,67.3,Single-ply,104.33,52.16,99.79,385.38,60–75
F,,67.3,Single-ply,99.79,54.43,102.06,384.65,60–75
F,,67.3,Single-ply,99.79,38.56,95.25,363.02,60–75
F,,67.3,Single-ply,83.91,38.56,102.06,355.95,60–75
F,,75.0,Single-ply,99.79,58.97,117.93,388.31,60–75
F,,75.0,Single-ply,102.06,45.36,113.4,379.81,60–75
F,,75.0,Single-ply,106.59,34.02,117.93,372.06,60–75
F,,75.0,Single-ply,97.52,40.82,117.93,368.74,60–75
F,,75.0,Single-ply,83.91,45.36,95.25,344.74,60–75
F,,82.3,Single-ply,127.01,70.31,158.76,465.32,75–90
F,,82.3,Single-ply,104.33,45.36,111.13,363.25,75–90
F,,82.3,Single-ply,102.06,47.63,108.86,367.82,75–90
F,,82.3,Single-ply,97.52,47.63,97.52,346.21,75–90
F,,82.3,Single-ply,83.91,43.09,99.79,330.03,75–90
F,,100.0,Single-ply,145.15,83.91,149.69,450.76,90–105
F,,100.0,Single-ply,113.4,63.5,120.2,377.76,90–105
F,,100.0,Single-ply,83.91,47.63,117.93,333.92,90–105
F,16-17,44.2,Single-ply,115.67,45.36,113.4,474.43,<60
F,,44.2,Single-ply,83.91,43.09,90.72,398.41,<60
F,,44.2,Single-ply,61.23,40.82,83.91,355.13,<60
F,,44.2,Single-ply,52.16,24.95,74.84,312.04,<60
F,,47.8,Single-ply,113.4,45.36,99.79,436.61,<60
F,,51.9,Single-ply,140.61,70.31,127.01,520.3,<60
F,,51.9,Single-ply,122.47,49.9,129.27,474.95,<60
F,,51.9,Single-ply,104.33,56.7,117.93,445.24,<60
F,,51.9,Single-ply,108.86,58.97,108.86,449.5,<60
F,,51.9,Single-ply,102.06,52.16,106.59,422.13,<60
F,,51.9,Single-ply,90.72,43.09,99.79,400.58,<60
F,18-19,51.9,Single-ply,74.84,31.75,79.38,334.48,<60
F,,51.9,Single-ply,45.36,20.41,54.43,252.13,<60
F,,56.0,Single-ply,122.47,56.7,127.01,463.11,<60
F,,56.0,Single-ply,106.59,68.04,117.93,447.28,<60
F,,56.0,Single-ply,106.59,49.9,104.33,414.36,<60
F,,56.0,Single-ply,92.99,43.09,97.52,378.35,<60
F,,60.1,Single-ply,127.01,63.5,131.54,469.43,60–75
F,,60.1,Single-ply,113.4,47.63,102.06,405.29,60–75
F,,60.1,Single-ply,97.52,47.63,104.33,395.14,60–75
F,,60.1,Single-ply,108.86,45.36,90.72,381.79,60–75
F,,60.1,Single-ply,97.52,40.82,102.06,381.21,60–75
F,,60.1,Single-ply,81.65,34.02,90.72,342.48,60–75
F,,60.1,Single-ply,58.97,43.09,83.91,315.58,60–75
F,,67.3,Single-ply,145.15,77.11,151.95,509.78,60–75
F,,67.3,Single-ply,140.61,61.23,140.61,478.26,60–75
F,,67.3,Single-ply,113.4,49.9,129.27,432.33,60–75
F,,67.3,Single-ply,113.4,54.43,122.47,417.16,60–75
F,,67.3,Single-ply,124.74,40.82,120.2,425.64,60–75
F,,67.3,Single-ply,106.59,45.36,113.4,403.57,60–75
F,,67.3,Single-ply,113.4,36.29,113.4,391.86,60–75
F,,67.3,Single-ply,95.25,47.63,95.25,366.8,60–75
F,,67.3,Single-ply,92.99,40.82,99.79,358.13,60–75
F,,67.3,Single-ply,90.72,40.82,95.25,356.21,60–75
F,,67.3,Single-ply,81.65,34.02,79.38,322.05,60–75
F,,67.3,Single-ply,56.7,34.02,83.91,299.96,60–75
F,,75.0,Single-ply,149.69,70.31,138.35,470.56,60–75
F,,75.0,Single-ply,133.81,65.77,149.69,470.87,60–75
F,,75.0,Single-ply,127.01,72.57,113.4,427.71,60–75
F,,75.0,Single-ply,108.86,56.7,136.08,418.86,60–75
F,,75.0,Single-ply,120.2,54.43,115.67,402.05,60–75
F,,75.0,Single-ply,97.52,43.09,136.08,393.23,60–75
F,,75.0,Single-ply,102.06,43.09,104.33,368.08,60–75
F,,75.0,Single-ply,95.25,40.82,106.59,359.47,60–75
F,,75.0,Single-ply,99.79,40.82,90.72,348.64,60–75
F,,75.0,Single-ply,70.31,40.82,90.72,320.65,60–75
F,,82.3,Single-ply,199.58,99.79,154.22,549.25,75–90
F,18-19,82.3,Single-ply,181.44,79.38,149.69,509.17,75–90
F,,82.3,Single-ply,136.08,72.57,122.47,433.97,75–90
F,,82.3,Single-ply,129.27,68.04,131.54,426.74,75–90
F,,82.3,Single-ply,138.35,61.23,127.01,432.65,75–90
F,,82.3,Single-ply,120.2,68.04,117.93,405.67,75–90
F,,82.3,Single-ply,117.93,63.5,122.47,410.11,75–90
F,,82.3,Single-ply,115.67,49.9,120.2,390.22,75–90
F,,90.0,Single-ply,122.47,47.63,138.35,402.14,75–90
F,,90.0,Single-ply,120.2,52.16,124.74,388.08,75–90
F,,90.0,Single-ply,120.2,52.16,115.67,380.04,75–90
F,,90.0,Single-ply,124.74,43.09,113.4,371.01,75–90
F,,90.0,Single-ply,90.72,45.36,95.25,327.22,75–90
F,,90.0,Single-ply,72.57,27.22,106.59,301.83,75–90
F,,100.0,Single-ply,142.88,65.77,131.54,420.04,90–105
F,,100.0,Single-ply,95.25,47.63,113.4,341.33,90–105
F,18-19,117.7,Single-ply,206.38,104.33,163.29,515.15,105–120
F,,117.7,Single-ply,136.08,56.7,124.74,384.31,105–120
F,,117.7,Single-ply,113.4,49.9,120.2,359.32,105–120
F,,117.7,Single-ply,99.79,49.9,124.74,349.2,105–120
F,,117.7,Single-ply,95.25,34.02,113.4,319.33,105–120
F,18-19,117.7,Single-ply,83.91,29.48,102.06,300.82,105–120
F,,44.2,Single-ply,86.18,29.48,83.91,373.33,<60
F,,44.2,Single-ply,79.38,29.48,83.91,374.36,<60
F,,47.8,Single-ply,113.4,72.57,113.4,492.41,<60
F,,47.8,Single-ply,102.06,54.43,111.13,451.89,<60
F,,47.8,Single-ply,70.31,29.48,72.57,322.68,<60
F,,47.8,Single-ply,54.43,27.22,72.57,304.15,<60
F,,51.9,Single-ply,102.06,47.63,111.13,423.49,<60
F,,51.9,Single-ply,83.91,45.36,113.4,400.26,<60
F,,51.9,Single-ply,83.91,43.09,106.59,394.02,<60
F,,51.9,Single-ply,92.99,38.56,99.79,397.05,<60
F,,56.0,Single-ply,99.79,49.9,113.4,419.25,<60
F,,56.0,Single-ply,113.4,49.9,95.25,411.91,<60
F,,56.0,Single-ply,102.06,43.09,99.79,393.15,<60
F,,56.0,Single-ply,104.33,45.36,92.99,391.44,<60
F,,56.0,Single-ply,92.99,47.63,90.72,376.12,<60
F,,56.0,Single-ply,92.99,34.02,92.99,363.37,<60
F,,56.0,Single-ply,79.38,47.63,90.72,360.89,<60
F,,56.0,Single-ply,79.38,40.82,77.11,337.67,<60
F,,56.0,Single-ply,77.11,38.56,77.11,333.79,<60
F,,56.0,Single-ply,61.23,29.48,61.23,282.8,<60
F,,60.1,Single-ply,120.2,49.9,102.06,415.43,60–75
F,,60.1,Single-ply,111.13,54.43,95.25,403.39,60–75
F,,60.1,Single-ply,102.06,58.97,99.79,400.44,60–75
F,,60.1,Single-ply,92.99,43.09,113.4,387.56,60–75
F,,60.1,Single-ply,92.99,34.02,99.79,361.06,60–75
F,,60.1,Single-ply,86.18,43.09,90.72,355.17,60–75
F,,60.1,Single-ply,70.31,29.48,74.84,302.69,60–75
F,,67.3,Single-ply,142.88,61.23,147.42,484.79,60–75
F,,67.3,Single-ply,124.74,65.77,120.2,442.45,60–75
F,,67.3,Single-ply,120.2,54.43,106.59,414.12,60–75
F,,67.3,Single-ply,106.59,43.09,102.06,382.48,60–75
F,,67.3,Single-ply,97.52,47.63,97.52,372.67,60–75
F,,67.3,Single-ply,97.52,40.82,97.52,367.88,60–75
F,,67.3,Single-ply,92.99,38.56,104.33,357.72,60–75
F,,67.3,Single-ply,83.91,45.36,83.91,340.64,60–75
F,,67.3,Single-ply,81.65,38.56,83.91,330.47,60–75
F,,75.0,Single-ply,188.24,90.72,124.74,524.61,60–75
F,,75.0,Single-ply,136.08,72.57,136.08,456.01,60–75
F,,75.0,Single-ply,138.35,68.04,133.81,452.17,60–75
F,,75.0,Single-ply,127.01,61.23,122.47,429.54,60–75
F,,75.0,Single-ply,133.81,54.43,122.47,424.76,60–75
F,,75.0,Single-ply,133.81,52.16,113.4,410.83,60–75
F,,75.0,Single-ply,124.74,65.77,104.33,412.53,60–75
F,,75.0,Single-ply,92.99,56.7,115.67,383.4,60–75
F,,75.0,Single-ply,99.79,49.9,108.86,376.15,60–75
F,,75.0,Single-ply,104.33,61.23,92.99,372.51,60–75
F,,75.0,Single-ply,92.99,61.23,97.52,366.38,60–75
F,,75.0,Single-ply,90.72,61.23,95.25,363.46,60–75
F,,75.0,Single-ply,95.25,56.7,90.72,358.04,60–75
F,,75.0,Single-ply,83.91,29.48,79.38,307.31,60–75
F,,82.3,Single-ply,147.42,79.38,142.88,468.64,75–90
F,,82.3,Single-ply,106.59,43.09,104.33,356.73,75–90
F,,82.3,Single-ply,104.33,47.63,99.79,351.87,75–90
F,,82.3,Single-ply,104.33,40.82,104.33,357.15,75–90
F,,82.3,Single-ply,81.65,47.63,81.65,314.44,75–90
F,,82.3,Single-ply,74.84,24.95,97.52,303.43,75–90
F,,90.0,Single-ply,149.69,58.97,142.88,445.64,75–90
F,,90.0,Single-ply,111.13,38.56,124.74,373.52,75–90
F,,90.0,Single-ply,111.13,65.77,95.25,370.13,75–90
F,,90.0,Single-ply,92.99,52.16,117.93,357.57,75–90
F,,90.0,Single-ply,102.06,29.48,124.74,350.64,75–90
F,,90.0,Single-ply,95.25,45.36,102.06,335.13,75–90
F,,90.0,Single-ply,90.72,47.63,86.18,323.5,75–90
F,,90.0,Single-ply,68.04,56.7,90.72,312.5,75–90
F,,100.0,Single-ply,138.35,68.04,136.08,426.53,90–105
F,,100.0,Single-ply,102.06,52.16,106.59,350.51,90–105
F,,117.7,Single-ply,102.06,56.7,113.4,348.45,105–120
F,,44.2,Single-ply,104.33,45.36,90.72,424.92,<60
F,,47.8,Single-ply,79.38,43.09,86.18,377.86,<60
F,,51.9,Single-ply,113.4,52.16,124.74,458.88,<60
F,,51.9,Single-ply,102.06,54.43,95.25,415.26,<60
F,,51.9,Single-ply,104.33,47.63,90.72,403.66,<60
F,,51.9,Single-ply,79.38,40.82,83.91,358.04,<60
F,,56.0,Single-ply,117.93,61.23,129.27,473.9,<60
F,,56.0,Single-ply,106.59,43.09,108.86,410.6,<60
F,,56.0,Single-ply,65.77,43.09,99.79,348.75,<60
F,,60.1,Single-ply,129.27,56.7,140.61,475.14,60–75
F,,60.1,Single-ply,124.74,70.31,129.27,479.61,60–75
F,,60.1,Single-ply,115.67,68.04,117.93,456.45,60–75
F,,60.1,Single-ply,111.13,65.77,117.93,438.07,60–75
F,,60.1,Single-ply,102.06,56.7,113.4,419.13,60–75
F,,60.1,Single-ply,92.99,61.23,97.52,392.06,60–75
F,,60.1,Single-ply,83.91,36.29,79.38,335.06,60–75
F,,60.1,Single-ply,47.63,20.41,61.23,251.13,60–75
F,,67.3,Single-ply,142.88,68.04,158.76,499.95,60–75
F,,67.3,Single-ply,136.08,83.91,142.88,508.96,60–75
F,,67.3,Single-ply,136.08,81.65,133.81,486.05,60–75
F,,67.3,Single-ply,122.47,61.23,127.01,439.92,60–75
F,,67.3,Single-ply,95.25,54.43,97.52,371.82,60–75
F,,67.3,Single-ply,90.72,38.56,111.13,367.18,60–75
F,,67.3,Single-ply,79.38,34.02,102.06,336.37,60–75
F,,67.3,Single-ply,88.45,38.56,79.38,330.87,60–75
F,,67.3,Single-ply,63.5,38.56,81.65,307.14,60–75
F,,75.0,Single-ply,161.03,83.91,140.61,497.26,60–75
F,,75.0,Single-ply,129.27,68.04,131.54,444.04,60–75
F,,75.0,Single-ply,117.93,61.23,115.67,405.12,60–75
F,,75.0,Single-ply,120.2,54.43,90.72,379.56,60–75
F,,75.0,Single-ply,79.38,43.09,77.11,316.89,60–75
F,,82.3,Single-ply,163.29,86.18,145.15,503.82,75–90
F,,82.3,Single-ply,158.76,72.57,127.01,455.4,75–90
F,,82.3,Single-ply,131.54,65.77,136.08,443.09,75–90
F,,82.3,Single-ply,124.74,74.84,129.27,435.4,75–90
F,,82.3,Single-ply,122.47,56.7,122.47,403.54,75–90
F,,82.3,Single-ply,111.13,58.97,122.47,397.95,75–90
F,,82.3,Single-ply,111.13,52.16,95.25,359.13,75–90
F,,82.3,Single-ply,97.52,49.9,102.06,357.29,75–90
F,,82.3,Single-ply,88.45,47.63,108.86,348.44,75–90
F,,82.3,Single-ply,97.52,40.82,102.06,345.36,75–90
F,,82.3,Single-ply,99.79,45.36,92.99,342.96,75–90
F,,90.0,Single-ply,124.74,70.31,129.27,411.14,75–90
F,,90.0,Single-ply,133.81,61.23,122.47,406.69,75–90
F,,90.0,Single-ply,127.01,63.5,113.4,393.61,75–90
F,,90.0,Single-ply,102.06,52.16,97.52,348.16,75–90
F,,90.0,Single-ply,104.33,45.36,90.72,332.71,75–90
F,,100.0,Single-ply,156.49,104.33,136.08,472.21,90–105
F,,100.0,Single-ply,147.42,102.06,147.42,466.89,90–105
F,,117.7,Single-ply,174.63,90.72,127.01,439.57,105–120
F,,117.7,Single-ply,122.47,56.7,138.35,386.82,105–120
F,,44.2,Single-ply,133.81,65.77,120.2,536.1,<60
F,,44.2,Single-ply,111.13,58.97,113.4,488.85,<60
F,,44.2,Single-ply,117.93,43.09,120.2,482.78,<60
F,,44.2,Single-ply,102.06,56.7,104.33,463.42,<60
F,,44.2,Single-ply,86.18,47.63,99.79,418.78,<60
F,,44.2,Single-ply,95.25,43.09,90.72,413.69,<60
F,,44.2,Single-ply,102.06,34.02,90.72,407.89,<60
F,,47.8,Single-ply,106.59,56.7,115.67,460.83,<60
F,,47.8,Single-ply,104.33,54.43,111.13,448.56,<60
F,,47.8,Single-ply,106.59,54.43,106.59,450.72,<60
F,,47.8,Single-ply,102.06,56.7,108.86,445.63,<60
F,,47.8,Single-ply,99.79,49.9,102.06,430.6,<60
F,,47.8,Single-ply,92.99,36.29,97.52,395.54,<60
F,,47.8,Single-ply,81.65,40.82,104.33,393.64,<60
F,,47.8,Single-ply,83.91,47.63,88.45,385.12,<60
F,,51.9,Single-ply,151.95,61.23,142.88,543.27,<60
F,,51.9,Single-ply,136.08,72.57,138.35,532.43,<60
F,,51.9,Single-ply,136.08,63.5,129.27,509.88,<60
F,,51.9,Single-ply,97.52,54.43,122.47,439.33,<60
F,,51.9,Single-ply,99.79,47.63,122.47,435.0,<60
F,,51.9,Single-ply,99.79,47.63,111.13,419.34,<60
F,,51.9,Single-ply,97.52,47.63,81.65,386.62,<60
F,,51.9,Single-ply,79.38,45.36,88.45,367.91,<60
F,,51.9,Single-ply,70.31,29.48,90.72,342.03,<60
F,,56.0,Single-ply,158.76,81.65,142.88,555.54,<60
F,,56.0,Single-ply,131.54,70.31,117.93,479.11,<60
F,,56.0,Single-ply,131.54,61.23,122.47,475.84,<60
F,,56.0,Single-ply,127.01,63.5,122.47,478.03,<60
F,,56.0,Single-ply,122.47,56.7,131.54,475.97,<60
F,18-19,56.0,Single-ply,131.54,52.16,122.47,466.64,<60
F,,56.0,Single-ply,122.47,68.04,111.13,457.78,<60
F,,56.0,Single-ply,127.01,61.23,106.59,451.4,<60
F,,56.0,Single-ply,113.4,54.43,117.93,441.81,<60
F,,56.0,Single-ply,111.13,56.7,117.93,440.67,<60
F,,56.0,Single-ply,108.86,49.9,122.47,438.47,<60
F,,56.0,Single-ply,104.33,47.63,120.2,426.53,<60
F,,56.0,Single-ply,113.4,40.82,111.13,418.13,<60
F,,56.0,Single-ply,102.06,58.97,102.06,414.65,<60
F,,56.0,Single-ply,106.59,43.09,92.99,388.81,<60
F,,56.0,Single-ply,88.45,38.56,111.13,390.74,<60
F,,56.0,Single-ply,81.65,47.63,90.72,361.9,<60
F,,60.1,Single-ply,183.7,97.52,154.22,614.48,60–75
F,,60.1,Single-ply,131.54,79.38,147.42,513.4,60–75
F,,60.1,Single-ply,133.81,79.38,127.01,492.67,60–75
F,,60.1,Single-ply,138.35,61.23,138.35,489.79,60–75
F,,60.1,Single-ply,138.35,65.77,131.54,486.02,60–75
F,,60.1,Single-ply,136.08,72.57,120.2,476.26,60–75
F,,60.1,Single-ply,129.27,68.04,129.27,476.56,60–75
F,,60.1,Single-ply,124.74,56.7,133.81,467.61,60–75
F,,60.1,Single-ply,127.01,61.23,111.13,445.51,60–75
F,,60.1,Single-ply,111.13,52.16,108.86,413.32,60–75
F,,60.1,Single-ply,92.99,52.16,106.59,390.34,60–75
F,,60.1,Single-ply,97.52,54.43,86.18,377.76,60–75
F,,60.1,Single-ply,70.31,47.63,92.99,345.9,60–75
F,,60.1,Single-ply,88.45,43.09,77.11,342.95,60–75
F,,67.3,Single-ply,165.56,90.72,158.76,555.07,60–75
F,,67.3,Single-ply,145.15,63.5,124.74,462.43,60–75
F,,67.3,Single-ply,133.81,58.97,129.27,452.78,60–75
F,,67.3,Single-ply,117.93,56.7,136.08,436.81,60–75
F,,67.3,Single-ply,104.33,61.23,115.67,406.29,60–75
F,,67.3,Single-ply,124.74,47.63,102.06,401.85,60–75
F,,67.3,Single-ply,111.13,47.63,106.59,391.88,60–75
F,,67.3,Single-ply,120.2,43.09,95.25,383.12,60–75
F,,67.3,Single-ply,97.52,45.36,97.52,363.51,60–75
F,,67.3,Single-ply,43.09,27.22,65.77,251.52,60–75
F,,75.0,Single-ply,151.95,74.84,127.01,472.54,60–75
F,,75.0,Single-ply,149.69,70.31,127.01,460.25,60–75
F,,75.0,Single-ply,124.74,58.97,149.69,452.68,60–75
F,,75.0,Single-ply,136.08,61.23,133.81,448.72,60–75
F,,75.0,Single-ply,140.61,49.9,120.2,423.88,60–75
F,,75.0,Single-ply,124.74,45.36,129.27,411.49,60–75
F,,75.0,Single-ply,122.47,52.16,113.4,398.41,60–75
F,18-19,75.0,Single-ply,117.93,61.23,102.06,400.83,60–75
F,,75.0,Single-ply,117.93,52.16,106.59,395.57,60–75
F,,75.0,Single-ply,113.4,52.16,104.33,381.72,60–75
F,,75.0,Single-ply,79.38,52.16,102.06,345.1,60–75
F,,82.3,Single-ply,176.9,115.67,138.35,526.19,75–90
F,,82.3,Single-ply,149.69,83.91,136.08,469.34,75–90
F,,82.3,Single-ply,163.29,95.25,108.86,464.68,75–90
F,18-19,82.3,Single-ply,158.76,70.31,138.35,464.17,75–90
F,,82.3,Single-ply,140.61,83.91,131.54,455.89,75–90
F,,82.3,Single-ply,140.61,63.5,142.88,444.6,75–90
F,,82.3,Single-ply,124.74,77.11,136.08,442.35,75–90
F,,82.3,Single-ply,140.61,72.57,122.47,438.1,75–90
F,,82.3,Single-ply,136.08,65.77,129.27,437.49,75–90
F,18-19,82.3,Single-ply,136.08,74.84,120.2,432.37,75–90
F,,82.3,Single-ply,127.01,63.5,124.74,422.18,75–90
F,,82.3,Single-ply,117.93,72.57,124.74,417.45,75–90
F,,82.3,Single-ply,113.4,72.57,122.47,409.59,75–90
F,,82.3,Single-ply,117.93,68.04,113.4,400.18,75–90
F,,82.3,Single-ply,124.74,56.7,117.93,398.65,75–90
F,,82.3,Single-ply,79.38,45.36,81.65,308.81,75–90
F,,82.3,Single-ply,61.23,36.29,88.45,293.83,75–90
F,,90.0,Single-ply,204.12,86.18,170.1,542.04,75–90
F,,90.0,Single-ply,185.97,79.38,154.22,507.62,75–90
F,,90.0,Single-ply,179.17,74.84,142.88,482.72,75–90
F,,90.0,Single-ply,165.56,90.72,136.08,476.53,75–90
F,,90.0,Single-ply,170.1,74.84,140.61,467.4,75–90
F,18-19,90.0,Single-ply,154.22,65.77,133.81,437.56,75–90
F,,90.0,Single-ply,156.49,68.04,127.01,435.46,75–90
F,,90.0,Single-ply,140.61,54.43,136.08,419.82,75–90
F,,90.0,Single-ply,124.74,61.23,133.81,413.99,75–90
F,,90.0,Single-ply,124.74,79.38,113.4,411.96,75–90
F,,90.0,Single-ply,133.81,49.9,113.4,394.45,75–90
F,,90.0,Single-ply,102.06,61.23,115.67,371.08,75–90
F,,90.0,Single-ply,83.91,43.09,102.06,322.03,75–90
F,,100.0,Single-ply,192.78,102.06,138.35,497.39,90–105
F,,100.0,Single-ply,149.69,102.06,122.47,447.7,90–105
F,,100.0,Single-ply,154.22,63.5,136.08,428.72,90–105
F,,100.0,Single-ply,117.93,68.04,115.67,386.14,90–105
F,,117.7,Single-ply,242.67,97.52,145.15,523.88,105–120
F,,117.7,Single-ply,167.83,108.86,133.81,461.49,105–120
F,18-19,117.7,Single-ply,149.69,65.77,127.01,396.74,105–120
F,,117.7,Single-ply,120.2,70.31,120.2,370.85,105–120
F,,44.2,Single-ply,88.45,45.36,106.59,428.13,<60
F,,44.2,Single-ply,90.72,34.02,90.72,407.14,<60
F,,44.2,Single-ply,70.31,38.56,72.57,346.62,<60
F,,47.8,Single-ply,88.45,61.23,108.86,447.51,<60
F,,47.8,Single-ply,88.45,31.75,83.91,366.06,<60
F,,47.8,Single-ply,68.04,31.75,79.38,333.72,<60
F,,51.9,Single-ply,122.47,61.23,120.2,480.36,<60
F,,51.9,Single-ply,90.72,43.09,117.93,421.56,<60
F,,51.9,Single-ply,88.45,43.09,97.52,386.27,<60
F,,51.9,Single-ply,86.18,38.56,95.25,376.05,<60
F,,51.9,Single-ply,86.18,34.02,83.91,354.67,<60
F,,51.9,Single-ply,72.57,34.02,81.65,335.17,<60
F,,51.9,Single-ply,74.84,31.75,81.65,334.1,<60
F,,51.9,Single-ply,56.7,27.22,72.57,297.38,<60
F,,56.0,Single-ply,113.4,54.43,117.93,449.88,<60
F,,56.0,Single-ply,104.33,58.97,102.06,424.29,<60
F,,56.0,Single-ply,95.25,56.7,102.06,407.53,<60
F,,56.0,Single-ply,102.06,47.63,102.06,400.33,<60
F,,56.0,Single-ply,97.52,47.63,99.79,398.06,<60
F,,56.0,Single-ply,79.38,45.36,108.86,380.52,<60
F,,56.0,Single-ply,102.06,36.29,95.25,379.03,<60
F,,56.0,Single-ply,83.91,40.82,90.72,361.88,<60
F,,56.0,Single-ply,68.04,29.48,74.84,310.76,<60
F,,60.1,Single-ply,147.42,70.31,145.15,518.58,60–75
F,,60.1,Single-ply,129.27,61.23,115.67,450.9,60–75
F,,60.1,Single-ply,117.93,65.77,117.93,446.4,60–75
F,,60.1,Single-ply,115.67,63.5,117.93,440.35,60–75
F,,60.1,Single-ply,97.52,61.23,106.59,408.59,60–75
F,,60.1,Single-ply,106.59,56.7,92.99,399.08,60–75
F,,60.1,Single-ply,97.52,40.82,108.86,389.19,60–75
F,,60.1,Single-ply,88.45,40.82,104.33,375.27,60–75
F,,60.1,Single-ply,90.72,43.09,95.25,365.91,60–75
F,,60.1,Single-ply,74.84,38.56,77.11,321.92,60–75
F,,60.1,Single-ply,70.31,29.48,74.84,307.73,60–75
F,,60.1,Single-ply,61.23,29.48,72.57,288.97,60–75
F,,67.3,Single-ply,131.54,70.31,142.88,482.01,60–75
F,,67.3,Single-ply,131.54,68.04,142.88,479.16,60–75
F,,67.3,Single-ply,127.01,56.7,136.08,446.68,60–75
F,,67.3,Single-ply,102.06,56.7,117.93,406.68,60–75
F,,67.3,Single-ply,106.59,40.82,113.4,390.34,60–75
F,,67.3,Single-ply,106.59,43.09,102.06,377.11,60–75
F,,67.3,Single-ply,99.79,47.63,95.25,370.52,60–75
F,,67.3,Single-ply,95.25,47.63,92.99,369.02,60–75
F,,67.3,Single-ply,88.45,38.56,97.52,350.63,60–75
F,,67.3,Single-ply,83.91,38.56,92.99,347.5,60–75
F,,67.3,Single-ply,92.99,34.02,88.45,340.1,60–75
F,,75.0,Single-ply,158.76,79.38,167.83,525.94,60–75
F,,75.0,Single-ply,149.69,45.36,142.88,460.68,60–75
F,,75.0,Single-ply,136.08,68.04,127.01,453.85,60–75
F,,75.0,Single-ply,120.2,45.36,131.54,409.27,60–75
F,,75.0,Single-ply,117.93,40.82,108.86,389.3,60–75
F,,75.0,Single-ply,104.33,52.16,104.33,372.35,60–75
F,,75.0,Single-ply,99.79,38.56,120.2,379.62,60–75
F,,75.0,Single-ply,90.72,49.9,111.13,364.32,60–75
F,,75.0,Single-ply,95.25,49.9,97.52,355.95,60–75
F,,82.3,Single-ply,156.49,86.18,129.27,479.26,75–90
F,,82.3,Single-ply,151.95,63.5,149.69,464.14,75–90
F,,82.3,Single-ply,142.88,77.11,117.93,440.66,75–90
F,,82.3,Single-ply,138.35,49.9,129.27,417.69,75–90
F,,82.3,Single-ply,108.86,38.56,108.86,356.43,75–90
F,,82.3,Single-ply,108.86,43.09,99.79,356.54,75–90
F,,82.3,Single-ply,79.38,40.82,81.65,305.5,75–90
F,,90.0,Single-ply,172.37,68.04,113.4,440.7,75–90
F,,90.0,Single-ply,90.72,38.56,92.99,323.23,75–90
F,,100.0,Single-ply,172.37,77.11,156.49,474.98,90–105
F,,100.0,Single-ply,145.15,65.77,147.42,432.8,90–105
F,,100.0,Single-ply,120.2,54.43,117.93,376.54,90–105
F,,100.0,Single-ply,129.27,45.36,115.67,370.13,90–105
